date,value
6/27/2018 2:10,0.06604
6/27/2018 2:15,0.0672967
6/27/2018 2:20,0.0629117
6/27/2018 2:25,0.0603833
6/27/2018 2:30,0.0501067
6/27/2018 2:35,0.0423467
6/27/2018 2:40,0.042375
6/27/2018 2:45,0.041925
6/27/2018 2:50,0.0420183
6/27/2018 2:55,0.048325
6/27/2018 3:00,0.04506
6/27/2018 3:05,0.04484
6/27/2018 3:10,0.0427083
6/27/2018 3:15,0.033825
6/27/2018 3:20,0.0340667
6/27/2018 3:25,0.0343933
6/27/2018 3:30,0.0354817
6/27/2018 3:35,0.032355
6/27/2018 3:40,0.0338933
6/27/2018 3:45,0.0409283
6/27/2018 3:50,0.0361483
6/27/2018 3:55,0.0163617
6/27/2018 4:00,0.0143417
6/27/2018 4:05,0.0124967
6/27/2018 4:10,0.0124783
6/27/2018 4:15,0.0124617
6/27/2018 4:20,0.0183967
6/27/2018 4:25,0.01846
6/27/2018 4:30,0.0182583
6/27/2018 4:35,0.016035
6/27/2018 4:40,0.012575
6/27/2018 4:45,0.012605
6/27/2018 4:50,0.0126367
6/27/2018 4:55,0.01262
6/27/2018 5:00,0.0149167
6/27/2018 5:05,0.0204167
6/27/2018 5:10,0.0215433
6/27/2018 5:15,0.0206533
6/27/2018 5:20,0.0146017
6/27/2018 5:25,0.0145517
6/27/2018 5:30,0.0139967
6/27/2018 5:35,0.0125617
6/27/2018 5:40,0.0125533
6/27/2018 5:45,0.018495
6/27/2018 5:50,0.0185117
6/27/2018 5:55,0.0184017
6/27/2018 6:00,0.0133183
6/27/2018 6:05,0.0127417
6/27/2018 6:10,0.012785
6/27/2018 6:15,0.012765
6/27/2018 6:20,0.0128017
6/27/2018 6:25,0.0172133
6/27/2018 6:30,0.0187367
6/27/2018 6:35,0.0211817
6/27/2018 6:40,0.0179
6/27/2018 6:45,0.0148633
6/27/2018 6:50,0.01481
6/27/2018 6:55,0.0147133
6/27/2018 7:00,0.0146933
6/27/2018 7:05,0.0133567
6/27/2018 7:10,0.0180717
6/27/2018 7:15,0.0186717
6/27/2018 7:20,0.0185267
6/27/2018 7:25,0.013235
6/27/2018 7:30,0.012835
6/27/2018 7:35,0.012805
6/27/2018 7:40,0.01275
6/27/2018 7:45,0.0127583
6/27/2018 7:50,0.01272
6/27/2018 7:55,0.0183533
6/27/2018 8:00,0.0186467
6/27/2018 8:05,0.0178033
6/27/2018 8:10,0.0139667
6/27/2018 8:15,0.0148517
6/27/2018 8:20,0.0147583
6/27/2018 8:25,0.01475
6/27/2018 8:30,0.01855
6/27/2018 8:35,0.0208967
6/27/2018 8:40,0.02658
6/27/2018 8:45,0.0255283
6/27/2018 8:50,0.0230383
6/27/2018 8:55,0.0179083
6/27/2018 9:00,0.0183267
6/27/2018 9:05,0.018285
6/27/2018 9:10,0.018245
6/27/2018 9:15,0.0182183
6/27/2018 9:20,0.0188317
6/27/2018 9:25,0.0262
6/27/2018 9:30,0.0260367
6/27/2018 9:35,0.0228717
6/27/2018 9:40,0.0180833
6/27/2018 9:45,0.0181833
6/27/2018 9:50,0.0209367
6/27/2018 9:55,0.0209967
6/27/2018 10:00,0.0209167
6/27/2018 10:05,0.0213383
6/27/2018 10:10,0.0298917
6/27/2018 10:15,0.0270267
6/27/2018 10:20,0.0229433
6/27/2018 10:25,0.0180483
6/27/2018 10:30,0.0180367
6/27/2018 10:35,0.0181683
6/27/2018 10:40,0.03754
6/27/2018 10:45,0.049975
6/27/2018 10:50,0.0214317
6/27/2018 10:55,0.0252633
6/27/2018 11:00,0.02963
6/27/2018 11:05,0.0251633
6/27/2018 11:10,0.0188433
6/27/2018 11:15,0.017315
6/27/2018 11:20,0.0199033
6/27/2018 11:25,0.0230383
6/27/2018 11:30,0.0226817
6/27/2018 11:35,0.02456
6/27/2018 11:40,0.0234667
6/27/2018 11:45,0.04588
6/27/2018 11:50,0.02285
6/27/2018 11:55,0.0206717
6/27/2018 12:00,0.0181883
6/27/2018 12:05,0.018645
6/27/2018 12:10,0.01687
6/27/2018 12:15,0.020895
6/27/2018 12:20,0.0242
6/27/2018 12:25,0.0244817
6/27/2018 12:30,0.0310983
6/27/2018 12:35,0.0277317
6/27/2018 12:40,0.02204
6/27/2018 12:45,0.021595
6/27/2018 12:50,0.019805
6/27/2018 12:55,0.019355
6/27/2018 13:00,0.0185
6/27/2018 13:05,0.0195667
6/27/2018 13:10,0.024155
6/27/2018 13:15,0.0220117
6/27/2018 13:20,0.0165383
6/27/2018 13:25,0.015515
6/27/2018 13:30,0.0164167
6/27/2018 13:35,0.0162
6/27/2018 13:40,0.0169633
6/27/2018 13:45,0.0171933
6/27/2018 13:50,0.020355
6/27/2018 13:55,0.0220317
6/27/2018 14:00,0.0173117
6/27/2018 14:05,0.01619
6/27/2018 14:10,0.015075
6/27/2018 14:15,0.0148383
6/27/2018 14:20,0.0190267
6/27/2018 14:25,0.0217517
6/27/2018 14:30,0.03419
6/27/2018 14:35,0.0333533
6/27/2018 14:40,0.0386117
6/27/2018 14:45,0.0883317
6/27/2018 14:50,0.0307017
6/27/2018 14:55,0.02423
6/27/2018 15:00,0.0246183
6/27/2018 15:05,0.02813
6/27/2018 15:10,0.036275
6/27/2018 15:15,0.0359617
6/27/2018 15:20,0.0284633
6/27/2018 15:25,0.0231967
6/27/2018 15:30,0.0234083
6/27/2018 15:35,0.02249
6/27/2018 15:40,0.0223683
6/27/2018 15:45,0.0279567
6/27/2018 15:50,0.03804
6/27/2018 15:55,0.046685
6/27/2018 16:00,0.0386683
6/27/2018 16:05,0.0626333
6/27/2018 16:10,0.0823267
6/27/2018 16:15,0.0720783
6/27/2018 16:20,0.0378033
6/27/2018 16:25,0.0380917
6/27/2018 16:30,0.0439933
6/27/2018 16:35,0.04893
6/27/2018 16:40,0.0489
6/27/2018 16:45,0.0487733
6/27/2018 16:50,0.0509683
6/27/2018 16:55,0.047235
6/27/2018 17:00,0.0411783
6/27/2018 17:05,0.0462483
6/27/2018 17:10,0.0516283
6/27/2018 17:15,0.0517967
6/27/2018 17:20,0.0707933
6/27/2018 17:25,0.072475
6/27/2018 17:30,0.0585833
6/27/2018 17:35,0.0535667
6/27/2018 17:40,0.09202
6/27/2018 17:45,0.059545
6/27/2018 17:50,0.0497383
6/27/2018 17:55,0.0503583
6/27/2018 18:00,0.130228
6/27/2018 18:05,0.0574083
6/27/2018 18:10,0.0520083
6/27/2018 18:15,0.0417283
6/27/2018 18:20,0.043395
6/27/2018 18:25,0.0441133
6/27/2018 18:30,0.0437117
6/27/2018 18:35,0.0439283
6/27/2018 18:40,0.058645
6/27/2018 18:45,0.0810667
6/27/2018 18:50,0.0864183
6/27/2018 18:55,0.0556717
6/27/2018 19:00,0.0456117
6/27/2018 19:05,0.050025
6/27/2018 19:10,0.0619883
6/27/2018 19:15,0.0608267
6/27/2018 19:20,0.0486433
6/27/2018 19:25,0.0580367
6/27/2018 19:30,0.05957
6/27/2018 19:35,0.058525
6/27/2018 19:40,0.0489733
6/27/2018 19:45,0.0489533
6/27/2018 19:50,0.0488933
6/27/2018 19:55,0.0487217
6/27/2018 20:00,0.04888
6/27/2018 20:05,0.0489
6/27/2018 20:10,0.0543567
6/27/2018 20:15,0.0659533
6/27/2018 20:20,0.0649967
6/27/2018 20:25,0.097635
6/27/2018 20:30,0.0975383
6/27/2018 20:35,0.0962333
6/27/2018 20:40,0.09877
6/27/2018 20:45,0.103718
6/27/2018 20:50,0.092775
6/27/2018 20:55,0.0867967
6/27/2018 21:00,0.0885983
6/27/2018 21:05,0.0874567
6/27/2018 21:10,0.166757
6/27/2018 21:15,0.149965
6/27/2018 21:20,0.0626867
6/27/2018 21:25,0.0725317
6/27/2018 21:30,0.0647267
6/27/2018 21:35,0.0538133
6/27/2018 21:40,0.05118
6/27/2018 21:45,0.055265
6/27/2018 21:50,0.06264
6/27/2018 21:55,0.0620733
6/27/2018 22:00,0.0640883
6/27/2018 22:05,0.0719733
6/27/2018 22:10,0.0687717
6/27/2018 22:15,0.0645433
6/27/2018 22:20,0.0545683
6/27/2018 22:25,0.0543117
6/27/2018 22:30,0.0545033
6/27/2018 22:35,0.05682
6/27/2018 22:40,0.0561717
6/27/2018 22:45,0.056005
6/27/2018 22:50,0.0636317
6/27/2018 22:55,0.0649283
6/27/2018 23:00,0.055715
6/27/2018 23:05,0.055465
6/27/2018 23:10,0.0552633
6/27/2018 23:15,0.0567933
6/27/2018 23:20,0.0589717
6/27/2018 23:25,0.059105
6/27/2018 23:30,0.0655817
6/27/2018 23:35,0.0745667
6/27/2018 23:40,0.0791383
6/27/2018 23:45,0.06636
6/27/2018 23:50,0.065995
6/27/2018 23:55,0.0658683
6/28/2018 0:00,0.0660017
6/28/2018 0:05,0.06613
6/28/2018 0:10,0.06789
6/28/2018 0:15,0.0707317
6/28/2018 0:20,0.0807
6/28/2018 0:25,0.0806917
6/28/2018 0:30,0.0759517
6/28/2018 0:35,0.0604433
6/28/2018 0:40,0.0583317
6/28/2018 0:45,0.0585467
6/28/2018 0:50,0.0622467
6/28/2018 0:55,0.0590067
6/28/2018 1:00,0.0781183
6/28/2018 1:05,0.0828367
6/28/2018 1:10,0.0569467
6/28/2018 1:15,0.0459367
6/28/2018 1:20,0.0394567
6/28/2018 1:25,0.0414033
6/28/2018 1:30,0.0298517
6/28/2018 1:35,0.02618
6/28/2018 1:40,0.0240283
6/28/2018 1:45,0.024085
6/28/2018 1:50,0.0239683
6/28/2018 1:55,0.0286667
6/28/2018 2:00,0.0286183
6/28/2018 2:05,0.0207983
6/28/2018 2:10,0.0197033
6/28/2018 2:15,0.0194783
6/28/2018 2:20,0.0164867
6/28/2018 2:25,0.0170167
6/28/2018 2:30,0.016255
6/28/2018 2:35,0.0161267
6/28/2018 2:40,0.022105
6/28/2018 2:45,0.0241383
6/28/2018 2:50,0.01955
6/28/2018 2:55,0.013765
6/28/2018 3:00,0.0137883
6/28/2018 3:05,0.013765
6/28/2018 3:10,0.0137217
6/28/2018 3:15,0.0136717
6/28/2018 3:20,0.0137033
6/28/2018 3:25,0.0136917
6/28/2018 3:30,0.0201933
6/28/2018 3:35,0.0206733
6/28/2018 3:40,0.0176233
6/28/2018 3:45,0.0136683
6/28/2018 3:50,0.0137417
6/28/2018 3:55,0.015975
6/28/2018 4:00,0.016335
6/28/2018 4:05,0.0162833
6/28/2018 4:10,0.023605
6/28/2018 4:15,0.0236717
6/28/2018 4:20,0.0313183
6/28/2018 4:25,0.02782
6/28/2018 4:30,0.022825
6/28/2018 4:35,0.0289983
6/28/2018 4:40,0.0678267
6/28/2018 4:45,0.0249183
6/28/2018 4:50,0.0251767
6/28/2018 4:55,0.0251267
6/28/2018 5:00,0.0253067
6/28/2018 5:05,0.026835
6/28/2018 5:10,0.032805
6/28/2018 5:15,0.03272
6/28/2018 5:20,0.02683
6/28/2018 5:25,0.028625
6/28/2018 5:30,0.0292933
6/28/2018 5:35,0.0288817
6/28/2018 5:40,0.0289133
6/28/2018 5:45,0.0287483
6/28/2018 5:50,0.0270283
6/28/2018 5:55,0.02842
6/28/2018 6:00,0.032725
6/28/2018 6:05,0.0325617
6/28/2018 6:10,0.0253033
6/28/2018 6:15,0.0249933
6/28/2018 6:20,0.0244133
6/28/2018 6:25,0.0241733
6/28/2018 6:30,0.0237717
6/28/2018 6:35,0.0235867
6/28/2018 6:40,0.02325
6/28/2018 6:45,0.0266533
6/28/2018 6:50,0.0308267
6/28/2018 6:55,0.0240683
6/28/2018 7:00,0.01377
6/28/2018 7:05,0.01387
6/28/2018 7:10,0.0138033
6/28/2018 7:15,0.0137767
6/28/2018 7:20,0.0137683
6/28/2018 7:25,0.0122633
6/28/2018 7:30,0.0117617
6/28/2018 7:35,0.01589
6/28/2018 7:40,0.018305
6/28/2018 7:45,0.018085
6/28/2018 7:50,0.0119167
6/28/2018 7:55,0.015225
6/28/2018 8:00,0.0170167
6/28/2018 8:05,0.01701
6/28/2018 8:10,0.01704
6/28/2018 8:15,0.0169417
6/28/2018 8:20,0.0168867
6/28/2018 8:25,0.0197017
6/28/2018 8:30,0.02673
6/28/2018 8:35,0.0335533
6/28/2018 8:40,0.0335017
6/28/2018 8:45,0.100487
6/28/2018 8:50,0.03804
6/28/2018 8:55,0.038895
6/28/2018 9:00,0.0392167
6/28/2018 9:05,0.062565
6/28/2018 9:10,0.059085
6/28/2018 9:15,0.0488733
6/28/2018 9:20,0.04713
6/28/2018 9:25,0.037535
6/28/2018 9:30,0.0341217
6/28/2018 9:35,0.0339067
6/28/2018 9:40,0.0335883
6/28/2018 9:45,0.036755
6/28/2018 9:50,0.0370583
6/28/2018 9:55,0.0439883
6/28/2018 10:00,0.0546817
6/28/2018 10:05,0.0395667
6/28/2018 10:10,0.0346067
6/28/2018 10:15,0.024465
6/28/2018 10:20,0.0244767
6/28/2018 10:25,0.03994
6/28/2018 10:30,0.175863
6/28/2018 10:35,0.0353
6/28/2018 10:40,0.038555
6/28/2018 10:45,0.0414867
6/28/2018 10:50,0.04603
6/28/2018 10:55,0.0523783
6/28/2018 11:00,0.0542767
6/28/2018 11:05,0.0423833
6/28/2018 11:10,0.0453283
6/28/2018 11:15,0.048975
6/28/2018 11:20,0.04872
6/28/2018 11:25,0.0478783
6/28/2018 11:30,0.05462
6/28/2018 11:35,0.0497383
6/28/2018 11:40,0.0679
6/28/2018 11:45,0.0605333
6/28/2018 11:50,0.0896317
6/28/2018 11:55,0.164967
6/28/2018 12:00,0.0508867
6/28/2018 12:05,0.0600683
6/28/2018 12:10,0.0465383
6/28/2018 12:15,0.046815
6/28/2018 12:20,0.0492783
6/28/2018 12:25,0.138027
6/28/2018 12:30,0.04088
6/28/2018 12:35,0.03548
6/28/2018 12:40,0.0306967
6/28/2018 12:45,0.0268517
6/28/2018 12:50,0.02449
6/28/2018 12:55,0.0243767
6/28/2018 13:00,0.024365
6/28/2018 13:05,0.0244367
6/28/2018 13:10,0.025175
6/28/2018 13:15,0.037265
6/28/2018 13:20,0.037565
6/28/2018 13:25,0.02981
6/28/2018 13:30,0.024485
6/28/2018 13:35,0.0243517
6/28/2018 13:40,0.0434133
6/28/2018 13:45,0.0252633
6/28/2018 13:50,0.0282733
6/28/2018 13:55,0.03471
6/28/2018 14:00,0.0307217
6/28/2018 14:05,0.0430483
6/28/2018 14:10,0.0418717
6/28/2018 14:15,0.0274633
6/28/2018 14:20,0.0328617
6/28/2018 14:25,0.0264833
6/28/2018 14:30,0.048105
6/28/2018 14:35,0.05968
6/28/2018 14:40,0.0246717
6/28/2018 14:45,0.0238083
6/28/2018 14:50,0.03255
6/28/2018 14:55,0.0363467
6/28/2018 15:00,0.03301
6/28/2018 15:05,0.0243833
6/28/2018 15:10,0.0263183
6/28/2018 15:15,0.0281733
6/28/2018 15:20,0.0280983
6/28/2018 15:25,0.0282983
6/28/2018 15:30,0.028425
6/28/2018 15:35,0.0361633
6/28/2018 15:40,0.0438517
6/28/2018 15:45,0.0442583
6/28/2018 15:50,0.0333983
6/28/2018 15:55,0.0284133
6/28/2018 16:00,0.0285217
6/28/2018 16:05,0.0285083
6/28/2018 16:10,0.0285267
6/28/2018 16:15,0.0284817
6/28/2018 16:20,0.0282933
6/28/2018 16:25,0.0384867
6/28/2018 16:30,0.04016
6/28/2018 16:35,0.0353817
6/28/2018 16:40,0.0286783
6/28/2018 16:45,0.0284217
6/28/2018 16:50,0.026905
6/28/2018 16:55,0.0783767
6/28/2018 17:00,0.0309083
6/28/2018 17:05,0.0320533
6/28/2018 17:10,0.032785
6/28/2018 17:15,0.038565
6/28/2018 17:20,0.0293133
6/28/2018 17:25,0.019155
6/28/2018 17:30,0.0173967
6/28/2018 17:35,0.017335
6/28/2018 17:40,0.01735
6/28/2018 17:45,0.0173583
6/28/2018 17:50,0.01732
6/28/2018 17:55,0.018345
6/28/2018 18:00,0.0260667
6/28/2018 18:05,0.0292517
6/28/2018 18:10,0.02454
6/28/2018 18:15,0.0199333
6/28/2018 18:20,0.0198933
6/28/2018 18:25,0.020375
6/28/2018 18:30,0.02372
6/28/2018 18:35,0.0273433
6/28/2018 18:40,0.15481
6/28/2018 18:45,0.11478
6/28/2018 18:50,0.0487917
6/28/2018 18:55,0.0449717
6/28/2018 19:00,0.0408383
6/28/2018 19:05,0.0396333
6/28/2018 19:10,0.0421583
6/28/2018 19:15,0.137972
6/28/2018 19:20,0.213632
6/28/2018 19:25,0.141533
6/28/2018 19:30,0.0912767
6/28/2018 19:35,0.207768
6/28/2018 19:40,0.112645
6/28/2018 19:45,0.208823
6/28/2018 19:50,0.17614
6/28/2018 19:55,0.161172
6/28/2018 20:00,0.249587
6/28/2018 20:05,0.147653
6/28/2018 20:10,0.21135
6/28/2018 20:15,0.14058
6/28/2018 20:20,0.184825
6/28/2018 20:25,0.09026
6/28/2018 20:30,0.0840583
6/28/2018 20:35,0.0759883
6/28/2018 20:40,0.0761183
6/28/2018 20:45,0.0760367
6/28/2018 20:50,0.0762267
6/28/2018 20:55,0.0825617
6/28/2018 21:00,0.0817767
6/28/2018 21:05,0.0813783
6/28/2018 21:10,0.0774933
6/28/2018 21:15,0.0710167
6/28/2018 21:20,0.0706833
6/28/2018 21:25,0.07088
6/28/2018 21:30,0.0711667
6/28/2018 21:35,0.0711317
6/28/2018 21:40,0.0775567
6/28/2018 21:45,0.088975
6/28/2018 21:50,0.08044
6/28/2018 21:55,0.0790183
6/28/2018 22:00,0.0789517
6/28/2018 22:05,0.0708233
6/28/2018 22:10,0.068855
6/28/2018 22:15,0.070705
6/28/2018 22:20,0.074495
6/28/2018 22:25,0.0786733
6/28/2018 22:30,0.0863167
6/28/2018 22:35,0.0854317
6/28/2018 22:40,0.083105
6/28/2018 22:45,0.0789
6/28/2018 22:50,0.0733817
6/28/2018 22:55,0.0729117
6/28/2018 23:00,0.074575
6/28/2018 23:05,0.0634783
6/28/2018 23:10,0.07069
6/28/2018 23:15,0.0648033
6/28/2018 23:20,0.0713717
6/28/2018 23:25,0.065145
6/28/2018 23:30,0.07149
6/28/2018 23:35,0.214982
6/28/2018 23:40,0.290465
6/28/2018 23:45,0.237403
6/28/2018 23:50,0.234658
6/28/2018 23:55,0.09637
6/29/2018 0:00,0.14658
6/29/2018 0:05,0.249777
6/29/2018 0:10,0.165662
6/29/2018 0:15,0.126783
6/29/2018 0:20,0.124083
6/29/2018 0:25,0.089185
6/29/2018 0:30,0.0491483
6/29/2018 0:35,0.0393433
6/29/2018 0:40,0.042305
6/29/2018 0:45,0.0431517
6/29/2018 0:50,0.0427983
6/29/2018 0:55,0.042815
6/29/2018 1:00,0.0427917
6/29/2018 1:05,0.0469883
6/29/2018 1:10,0.042715
6/29/2018 1:15,0.040065
6/29/2018 1:20,0.03419
6/29/2018 1:25,0.0343667
6/29/2018 1:30,0.03428
6/29/2018 1:35,0.0340933
6/29/2018 1:40,0.03104
6/29/2018 1:45,0.02697
6/29/2018 1:50,0.0338583
6/29/2018 1:55,0.03383
6/29/2018 2:00,0.031295
6/29/2018 2:05,0.0293967
6/29/2018 2:10,0.0304383
6/29/2018 2:15,0.0305033
6/29/2018 2:20,0.0301383
6/29/2018 2:25,0.0303117
6/29/2018 2:30,0.0293817
6/29/2018 2:35,0.0346483
6/29/2018 2:40,0.0335883
6/29/2018 2:45,0.0328867
6/29/2018 2:50,0.0261117
6/29/2018 2:55,0.025735
6/29/2018 3:00,0.0257883
6/29/2018 3:05,0.02452
6/29/2018 3:10,0.0241367
6/29/2018 3:15,0.024075
6/29/2018 3:20,0.024075
6/29/2018 3:25,0.030845
6/29/2018 3:30,0.0314367
6/29/2018 3:35,0.0300783
6/29/2018 3:40,0.0272783
6/29/2018 3:45,0.0271517
6/29/2018 3:50,0.0270667
6/29/2018 3:55,0.0269217
6/29/2018 4:00,0.0268183
6/29/2018 4:05,0.0245833
6/29/2018 4:10,0.0242883
6/29/2018 4:15,0.0388533
6/29/2018 4:20,0.02948
6/29/2018 4:25,0.02743
6/29/2018 4:30,0.0233817
6/29/2018 4:35,0.0199333
6/29/2018 4:40,0.0148867
6/29/2018 4:45,0.01483
6/29/2018 4:50,0.0143217
6/29/2018 4:55,0.0114783
6/29/2018 5:00,0.012055
6/29/2018 5:05,0.0182717
6/29/2018 5:10,0.01833
6/29/2018 5:15,0.01585
6/29/2018 5:20,0.0136967
6/29/2018 5:25,0.0136567
6/29/2018 5:30,0.0136133
6/29/2018 5:35,0.013335
6/29/2018 5:40,0.011465
6/29/2018 5:45,0.0115
6/29/2018 5:50,0.0125867
6/29/2018 5:55,0.0181817
6/29/2018 6:00,0.01807
6/29/2018 6:05,0.0130517
6/29/2018 6:10,0.0114517
6/29/2018 6:15,0.01144
6/29/2018 6:20,0.011435
6/29/2018 6:25,0.0114983
6/29/2018 6:30,0.0117067
6/29/2018 6:35,0.0119617
6/29/2018 6:40,0.011415
6/29/2018 6:45,0.0189533
6/29/2018 6:50,0.0211483
6/29/2018 6:55,0.0161833
6/29/2018 7:00,0.0139817
6/29/2018 7:05,0.013755
6/29/2018 7:10,0.0131167
6/29/2018 7:15,0.0147417
6/29/2018 7:20,0.01661
6/29/2018 7:25,0.0165883
6/29/2018 7:30,0.01665
6/29/2018 7:35,0.0235033
6/29/2018 7:40,0.0246617
6/29/2018 7:45,0.022085
6/29/2018 7:50,0.0189733
6/29/2018 7:55,0.0301767
6/29/2018 8:00,0.0968717
6/29/2018 8:05,0.034675
6/29/2018 8:10,0.0346233
6/29/2018 8:15,0.0329517
6/29/2018 8:20,0.0236417
6/29/2018 8:25,0.0303217
6/29/2018 8:30,0.029235
6/29/2018 8:35,0.0289017
6/29/2018 8:40,0.02019
6/29/2018 8:45,0.0201933
6/29/2018 8:50,0.0171033
6/29/2018 8:55,0.0171567
6/29/2018 9:00,0.01719
6/29/2018 9:05,0.0171783
6/29/2018 9:10,0.0171933
6/29/2018 9:15,0.0174767
6/29/2018 9:20,0.0334483
6/29/2018 9:25,0.0757033
6/29/2018 9:30,0.0533833
6/29/2018 9:35,0.02455
6/29/2018 9:40,0.0244817
6/29/2018 9:45,0.0241767
6/29/2018 9:50,0.0282217
6/29/2018 9:55,0.0278467
6/29/2018 10:00,0.0279267
6/29/2018 10:05,0.0286383
6/29/2018 10:10,0.0426467
6/29/2018 10:15,0.0413533
6/29/2018 10:20,0.05231
6/29/2018 10:25,0.0295633
6/29/2018 10:30,0.02928
6/29/2018 10:35,0.0289867
6/29/2018 10:40,0.0290533
6/29/2018 10:45,0.0289817
6/29/2018 10:50,0.0289833
6/29/2018 10:55,0.0290367
6/29/2018 11:00,0.04268
6/29/2018 11:05,0.161177
6/29/2018 11:10,0.198228
6/29/2018 11:15,0.0376967
6/29/2018 11:20,0.0383383
6/29/2018 11:25,0.046615
6/29/2018 11:30,0.037345
6/29/2018 11:35,0.03299
6/29/2018 11:40,0.0318083
6/29/2018 11:45,0.140517
6/29/2018 11:50,0.0406917
6/29/2018 11:55,0.0406233
6/29/2018 12:00,0.028515
6/29/2018 12:05,0.0283883
6/29/2018 12:10,0.0937433
6/29/2018 12:15,0.30235
6/29/2018 12:20,0.0952067
6/29/2018 12:25,0.0362567
6/29/2018 12:30,0.0336067
6/29/2018 12:35,0.04097
6/29/2018 12:40,0.029925
6/29/2018 12:45,0.0252383
6/29/2018 12:50,0.01785
6/29/2018 12:55,0.0176
6/29/2018 13:00,0.0206067
6/29/2018 13:05,0.02263
6/29/2018 13:10,0.028655
6/29/2018 13:15,0.0280867
6/29/2018 13:20,0.0804267
6/29/2018 13:25,0.197988
6/29/2018 13:30,0.17706
6/29/2018 13:35,0.204593
6/29/2018 13:40,0.119738
6/29/2018 13:45,0.0667517
6/29/2018 13:50,0.29087
6/29/2018 13:55,0.355902
6/29/2018 14:00,0.468393
6/29/2018 14:05,0.410825
6/29/2018 14:10,0.279783
6/29/2018 14:15,0.156702
6/29/2018 14:20,0.194585
6/29/2018 14:25,0.0814233
6/29/2018 14:30,0.0640617
6/29/2018 14:35,0.028885
6/29/2018 14:40,0.0289417
6/29/2018 14:45,0.0524667
6/29/2018 14:50,0.05337
6/29/2018 14:55,0.028275
6/29/2018 15:00,0.024935
6/29/2018 15:05,0.0287183
6/29/2018 15:10,0.037225
6/29/2018 15:15,0.0371383
6/29/2018 15:20,0.0363817
6/29/2018 15:25,0.0243383
6/29/2018 15:30,0.0250183
6/29/2018 15:35,0.0251433
6/29/2018 15:40,0.02513
6/29/2018 15:45,0.02595
6/29/2018 15:50,0.0287883
6/29/2018 15:55,0.0350817
6/29/2018 16:00,0.041015
6/29/2018 16:05,0.041125
